Id,SalePrice
1461,122958.80312373098
1462,156726.17737640894
1463,183036.92610825176
1464,191460.2233966486
1465,193019.16542971757
1466,175535.62162774778
1467,173486.47362055763
1468,166055.02449563687
1469,186331.28707322944
1470,123295.61921707998
1471,195138.75528738578
1472,95930.941845047
1473,98342.9947384716
1474,152209.06483130087
1475,126493.19488761289
1476,389808.9278115363
1477,252138.5565537219
1478,307471.1993169443
1479,281861.972250102
1480,462340.7820593558
1481,325739.6059208603
1482,205479.50646957773
1483,172792.11391931327
1484,167719.623578905
1485,178061.92355752588
1486,191203.08791533601
1487,346072.1724833436
1488,225815.14224327204
1489,202006.6652870241
1490,221302.3351121909
1491,190867.91876668515
1492,91430.54853592347
1493,182580.5456877391
1494,300302.6631516194
1495,294555.7240274399
1496,239067.61444438508
1497,178399.94361050575
1498,164433.33730117034
1499,160878.99171926416
1500,157400.93747619254
1501,175209.1776232576
1502,153453.26585642563
1503,292075.2783071721
1504,233698.9872552812
1505,226293.64572890179
1506,180659.1616033779
1507,235456.71041403158
1508,196555.36020801053
1509,162500.638333331
1510,146903.62311725723
1511,149600.94042498706
1512,165648.4235927341
1513,144623.08394939272
1514,154080.5820407915
1515,192962.49882081882
1516,157870.62847529873
1517,160899.48821618062
1518,130576.92809341507
1519,217907.23357170765
1520,133730.04603564594
1521,137876.8204927103
1522,169123.92915711514
1523,113651.36839047656
1524,123677.97258506174
1525,124284.40540632271
1526,118486.42384207172
1527,102335.94555158466
1528,131166.73606508656
1529,149437.82206278964
1530,175934.17871887994
1531,117361.1814092937
1532,97037.98068351288
1533,140490.52507210168
1534,117415.31819874533
1535,148828.986717256
1536,110439.4030887536
1537,68968.55782058174
1538,161858.65470279264
1539,195606.16975831296
1540,94595.66053633687
1541,145113.2703352697
1542,140043.62528210357
1543,202997.29822583348
1544,77472.2045834801
1545,104522.82336653378
1546,134698.8715469566
1547,134142.0661562463
1548,131077.54796389194
1549,115805.1046857624
1550,137068.9557866631
1551,109895.03481080313
1552,135427.3301486563
1553,144184.48248712166
1554,116098.23615128256
1555,166882.88060488016
1556,84358.06274294076
1557,103562.08821458407
1558,97038.96644488712
1559,70641.93201602512
1560,137466.9280243434
1561,121907.48493234967
1562,131067.78489467702
1563,124749.11138558589
1564,154800.99520930625
1565,152449.43682584324
1566,239118.8154630537
1567,73874.1236937427
1568,229489.80262492367
1569,137748.61877414992
1570,135595.2556781271
1571,121911.40021409605
1572,146367.4711745413
1573,242470.06494390315
1574,114087.10606690502
1575,223045.18400495168
1576,228553.2740850901
1577,192304.4349484307
1578,146142.01268785365
1579,142830.17000007926
1580,189688.32303162472
1581,149576.04403683485
1582,129180.15158132032
1583,311602.7387597774
1584,225028.32774238443
1585,139147.10010707984
1586,71554.36083214224
1587,102703.30758065682
1588,150130.74036345092
1589,97296.88197441933
1590,133271.54175479006
1591,101809.88799493044
1592,115338.24785271873
1593,125710.4450542878
1594,123350.91342486808
1595,114135.00868868417
1596,233835.40779573141
1597,179436.19895147442
1598,205944.36341253485
1599,185113.8358734507
1600,178251.5889800117
1601,71180.7786718274
1602,112543.57704804273
1603,76151.52492999127
1604,276802.09147278906
1605,246849.26412949307
1606,166106.234178926
1607,160568.79321903654
1608,219351.1350351718
1609,189202.1203354951
1610,159151.81568433536
1611,144714.27307248727
1612,161768.602691471
1613,163444.5736829362
1614,123897.7800128652
1615,84752.8451726551
1616,75216.04017492093
1617,86781.20409681308
1618,128288.9298195267
1619,140515.8162774903
1620,150457.1382601437
1621,140155.35262440154
1622,140379.83055020747
1623,268891.4239973898
1624,209069.44339017422
1625,121309.7121489759
1626,168235.878035285
1627,188089.56990724656
1628,272104.1095614103
1629,179878.2309781139
1630,342957.96542229457
1631,218459.10613442745
1632,243333.80826248403
1633,169483.7632806692
1634,187730.90500295165
1635,178476.43614210788
1636,160281.10339525036
1637,188784.63697372546
1638,194675.9185182552
1639,180095.30969820084
1640,248802.41330019996
1641,180142.12118647827
1642,235153.85526232523
1643,222558.9640624932
1644,230198.49506177442
1645,186407.98599036303
1646,159230.2536657064
1647,160195.25844321385
1648,133053.9599481901
1649,139522.63509460056
1650,117305.44805747477
1651,122453.46235029059
1652,96538.31445961219
1653,99041.66498596157
1654,149700.75100680496
1655,145266.15605708215
1656,147512.60951317212
1657,152063.84054436788
1658,153524.18663994578
1659,133372.2440020424
1660,154032.69535177157
1661,440944.6627648537
1662,410553.1537123844
1663,372527.03117522533
1664,437654.63983227295
1665,313739.8513967368
1666,323160.7921137887
1667,370793.725524975
1668,339479.62357456033
1669,312027.1509596123
1670,344330.5978306059
1671,258357.32090601046
1672,422607.68051219924
1673,293309.39356617304
1674,249416.20689203884
1675,188290.8325648664
1676,190734.53262238874
1677,217467.19824741676
1678,441712.87920173316
1679,382649.7633337935
1680,323016.83949324134
1681,249288.62970444132
1682,309660.2536834066
1683,182058.29933664555
1684,170923.25826471313
1685,174717.71747684386
1686,168533.91278877418
1687,166856.1922195707
1688,186139.22741720555
1689,190428.6447418712
1690,192053.97816646242
1691,180759.28543510966
1692,279170.22281867184
1693,166816.21841062678
1694,184298.67243185628
1695,164493.28915941494
1696,271474.63630724855
1697,167714.63865128558
1698,351203.45919496694
1699,317167.92475878855
1700,247199.60366867486
1701,262340.288067245
1702,247513.1114384305
1703,247787.9476715991
1704,279144.04035163333
1705,234805.95543553014
1706,382146.5420029537
1707,218286.85545503284
1708,205912.56867465182
1709,277275.5360608684
1710,224068.712694133
1711,273369.10864502785
1712,252345.88712377122
1713,267640.8216033502
1714,224101.49033278896
1715,206190.72789358377
1716,182450.125234225
1717,174969.72607302153
1718,136517.88087519884
1719,202340.42394894065
1720,242510.1118261097
1721,167833.24440460786
1722,126169.18988818847
1723,157645.9653370297
